date,itemID,brand,feature_1,feature_2,feature_3,feature_4,feature_5,category,userID,order,label
2020-08-24,24051,325,6,0,165,0,122,3898,29637,1,0
2020-12-12,24051,325,6,0,165,0,122,3898,12020,1,0
2020-10-29,24051,325,6,0,165,0,122,3898,13186,1,0
2020-07-05,24051,325,6,0,165,0,122,3898,5103,1,0
2020-11-06,24051,325,6,0,165,0,122,3898,10461,2,0
2020-08-24,24051,325,6,0,165,0,122,3898,32906,1,0
2020-07-18,24051,325,6,0,165,0,122,3898,12010,1,0
2020-09-15,24051,325,6,0,165,0,122,3898,22529,2,0
2020-09-22,24051,325,6,0,165,0,122,3898,10302,1,0
2020-06-19,24051,325,6,0,165,0,122,3898,44300,1,0
2020-11-22,24051,325,6,0,165,0,122,3898,36465,1,0
2020-08-15,24051,325,6,0,165,0,122,3898,12218,1,0
2020-12-15,24051,325,6,0,165,0,122,3898,41630,1,0
2020-06-27,24051,325,6,0,165,0,122,3898,32080,1,4
2020-06-27,24051,325,6,0,165,0,122,3898,11586,2,3
2020-06-30,24051,325,6,0,165,0,122,3898,23136,1,4
2020-07-05,24051,325,6,0,165,0,122,3898,10968,1,3
2020-07-05,24051,325,6,0,165,0,122,3898,41748,1,2
2020-07-07,24051,325,6,0,165,0,122,3898,4099,1,1
2020-07-08,24051,325,6,0,165,0,122,3898,5650,1,3
2020-07-19,24051,325,6,0,165,0,122,3898,5650,1,2
2020-08-02,24051,325,6,0,165,0,122,3898,5650,1,2
2020-08-16,24051,325,6,0,165,0,122,3898,15054,1,4
2020-08-19,24051,325,6,0,165,0,122,3898,23136,1,3
2020-09-01,24051,325,6,0,165,0,122,3898,25094,4,2
2020-09-09,24051,325,6,0,165,0,122,3898,16186,1,3
2020-09-10,24051,325,6,0,165,0,122,3898,23136,1,4
2020-09-13,24051,325,6,0,165,0,122,3898,17835,2,4
2020-09-13,24051,325,6,0,165,0,122,3898,13259,1,3
2020-09-20,24051,325,6,0,165,0,122,3898,25094,4,3
2020-09-21,24051,325,6,0,165,0,122,3898,44300,1,4
2020-09-30,24051,325,6,0,165,0,122,3898,3387,1,4
2020-10-04,24051,325,6,0,165,0,122,3898,23136,2,4
2020-10-04,24051,325,6,0,165,0,122,3898,11838,1,2
2020-10-11,24051,325,6,0,165,0,122,3898,13259,1,4
2020-10-13,24051,325,6,0,165,0,122,3898,25094,4,4
2020-10-27,24051,325,6,0,165,0,122,3898,24945,2,2
2020-10-30,24051,325,6,0,165,0,122,3898,23136,1,4
2020-11-02,24051,325,6,0,165,0,122,3898,30679,1,2
2020-11-08,24051,325,6,0,165,0,122,3898,18243,1,1
2020-11-10,24051,325,6,0,165,0,122,3898,27852,3,3
2020-11-20,24051,325,6,0,165,0,122,3898,23136,2,3
2020-12-02,24051,325,6,0,165,0,122,3898,5942,2,1
2020-12-06,24051,325,6,0,165,0,122,3898,23136,2,3
2020-12-12,24051,325,6,0,165,0,122,3898,41748,1,3
2020-12-26,24051,325,6,0,165,0,122,3898,20965,1,4
2020-12-27,24051,325,6,0,165,0,122,3898,17602,1,2
2020-06-06,21643,325,4,0,165,3,140,3898,9805,1,0
2020-11-26,21643,325,4,0,165,3,140,3898,5409,1,0
2020-11-22,21643,325,4,0,165,3,140,3898,43398,1,0
2020-07-05,21643,325,4,0,165,3,140,3898,42792,2,0
2020-07-06,21643,325,4,0,165,3,140,3898,39496,1,4
2020-07-08,21643,325,4,0,165,3,140,3898,38145,1,2
2020-12-14,21643,325,4,0,165,3,140,3898,41800,1,4
2020-09-07,25413,1056,10,3,505,3,45,3898,3559,9,1
2020-08-07,28981,325,4,0,165,3,140,3898,888,2,0
2020-07-28,28981,325,4,0,165,3,140,3898,30761,1,0
2020-07-26,28981,325,4,0,165,3,140,3898,29006,1,0
2020-08-17,28981,325,4,0,165,3,140,3898,7846,1,0
2020-09-30,28981,325,4,0,165,3,140,3898,41332,1,0
2020-06-18,28981,325,4,0,165,3,140,3898,5650,1,1
2020-06-29,28981,325,4,0,165,3,140,3898,5650,1,2
2020-07-02,28981,325,4,0,165,3,140,3898,13259,1,3
2020-07-08,28981,325,4,0,165,3,140,3898,5650,1,2
2020-07-19,28981,325,4,0,165,3,140,3898,5650,2,2
2020-07-23,28981,325,4,0,165,3,140,3898,13259,1,3
2020-08-02,28981,325,4,0,165,3,140,3898,5650,1,2
2020-08-10,28981,325,4,0,165,3,140,3898,13259,1,3
2020-08-12,28981,325,4,0,165,3,140,3898,5650,1,2
2020-08-18,28981,325,4,0,165,3,140,3898,14916,1,4
2020-08-20,28981,325,4,0,165,3,140,3898,5650,1,2
2020-08-25,28981,325,4,0,165,3,140,3898,13259,1,3
2020-08-30,28981,325,4,0,165,3,140,3898,43940,1,4
2020-09-04,28981,325,4,0,165,3,140,3898,13259,1,2
2020-09-13,28981,325,4,0,165,3,140,3898,13259,1,2
2020-09-14,28981,325,4,0,165,3,140,3898,14916,1,4
2020-09-15,28981,325,4,0,165,3,140,3898,13259,1,1
2020-09-21,28981,325,4,0,165,3,140,3898,13512,2,4
2020-09-24,28981,325,4,0,165,3,140,3898,29355,1,2
2020-09-28,28981,325,4,0,165,3,140,3898,13259,1,2
2020-10-07,28981,325,4,0,165,3,140,3898,5650,1,1
2020-10-11,28981,325,4,0,165,3,140,3898,13259,1,2
2020-10-19,28981,325,4,0,165,3,140,3898,5650,1,2
2020-10-21,28981,325,4,0,165,3,140,3898,40023,1,2
2020-10-25,28981,325,4,0,165,3,140,3898,13259,1,2
2020-10-27,28981,325,4,0,165,3,140,3898,5650,2,2
2020-11-04,28981,325,4,0,165,3,140,3898,5650,1,2
2020-11-11,28981,325,4,0,165,3,140,3898,13259,1,3
2020-11-24,28981,325,4,0,165,3,140,3898,13259,1,2
2020-11-27,28981,325,4,0,165,3,140,3898,7907,1,4
2020-12-15,28981,325,4,0,165,3,140,3898,5650,1,2
2020-12-21,28981,325,4,0,165,3,140,3898,39520,1,4
2020-12-22,28981,325,4,0,165,3,140,3898,32274,2,1
2020-07-25,31693,569,10,0,345,3,95,3898,17054,2,4
2020-08-09,31693,569,10,0,345,3,95,3898,17054,2,3
2020-08-29,31693,569,10,0,345,3,95,3898,17054,2,3
2020-10-19,31693,569,10,0,345,3,95,3898,17054,2,3
2020-11-11,31693,569,10,0,345,3,95,3898,17054,3,4
2020-11-23,31693,569,10,0,345,3,95,3898,17054,2,2
2020-12-15,31693,569,10,0,345,3,95,3898,17054,2,4
2020-08-18,1841,1065,4,0,329,3,163,3898,22388,1,0
2020-09-26,1841,1065,4,0,329,3,163,3898,24692,1,0
2020-08-05,1841,1065,4,0,329,3,163,3898,33885,1,0
2020-10-12,1841,1065,4,0,329,3,163,3898,3027,1,0
2020-07-09,1841,1065,4,0,329,3,163,3898,29068,1,3
2020-07-21,1841,1065,4,0,329,3,163,3898,24170,1,4
2020-07-26,1841,1065,4,0,329,3,163,3898,23912,1,4
2020-07-26,1841,1065,4,0,329,3,163,3898,20615,1,3
2020-07-27,1841,1065,4,0,329,3,163,3898,13102,1,3
2020-08-06,1841,1065,4,0,329,3,163,3898,11920,1,3
2020-08-06,1841,1065,4,0,329,3,163,3898,24170,1,3
2020-08-12,1841,1065,4,0,329,3,163,3898,16577,2,3
2020-08-18,1841,1065,4,0,329,3,163,3898,31543,1,3
2020-08-27,1841,1065,4,0,329,3,163,3898,41893,1,4
2020-09-05,1841,1065,4,0,329,3,163,3898,35862,1,1
2020-09-13,1841,1065,4,0,329,3,163,3898,41401,3,2
2020-09-28,1841,1065,4,0,329,3,163,3898,9423,1,2
2020-10-18,1841,1065,4,0,329,3,163,3898,29068,1,3
2020-10-29,1841,1065,4,0,329,3,163,3898,8339,1,3
2020-11-01,1841,1065,4,0,329,3,163,3898,18421,3,1
2020-11-06,1841,1065,4,0,329,3,163,3898,29068,1,3
2020-11-09,1841,1065,4,0,329,3,163,3898,2693,1,3
2020-11-23,1841,1065,4,0,329,3,163,3898,29068,1,3
2020-11-30,1841,1065,4,0,329,3,163,3898,2693,1,3
2020-12-01,1841,1065,4,0,329,3,163,3898,35607,1,4
2020-12-06,1841,1065,4,0,329,3,163,3898,44684,1,4
2020-12-17,1841,1065,4,0,329,3,163,3898,29068,1,4
2020-12-21,1841,1065,4,0,329,3,163,3898,20615,1,3
2020-12-31,1841,1065,4,0,329,3,163,3898,36376,1,2
2020-08-23,1079,1065,4,0,329,3,163,3898,19471,1,0
2020-08-04,18739,406,10,0,515,0,188,3898,10832,2,0
2020-10-09,15054,979,4,0,491,3,66,3898,4408,4,1
2020-10-03,13525,366,6,0,498,0,13,3898,6447,3,2
2020-08-01,21782,406,10,1,503,0,132,3898,23863,1,0
2020-08-08,21782,406,10,1,503,0,132,3898,23863,1,1
2020-09-27,28305,221,10,1,503,3,5,3898,37011,1,0
2020-10-08,29452,993,4,1,491,3,144,3898,43940,1,3
2020-09-01,21929,993,4,0,491,3,66,3898,40718,1,3
2020-12-24,21929,993,4,0,491,3,66,3898,40718,1,2
2020-08-07,16972,325,6,0,166,0,122,3898,27422,1,0
2020-08-08,16972,325,6,0,166,0,122,3898,9311,2,0
2020-07-06,16972,325,6,0,166,0,122,3898,18477,1,0
2020-10-03,16972,325,6,0,166,0,122,3898,30903,1,0
2020-10-21,16972,325,6,0,166,0,122,3898,131,1,0
2020-11-03,16972,325,6,0,166,0,122,3898,30066,2,0
2020-07-05,16972,325,6,0,166,0,122,3898,44481,1,0
2020-10-19,16972,325,6,0,166,0,122,3898,30089,1,0
2020-11-23,16972,325,6,0,166,0,122,3898,25327,3,0
2020-12-20,16972,325,6,0,166,0,122,3898,27965,1,0
2020-07-05,16972,325,6,0,166,0,122,3898,3011,1,0
2020-09-30,16972,325,6,0,166,0,122,3898,15829,1,0
2020-10-22,16972,325,6,0,166,0,122,3898,21531,1,0
2020-09-05,16972,325,6,0,166,0,122,3898,2727,1,0
2020-06-14,16972,325,6,0,166,0,122,3898,41032,2,0
2020-08-25,16972,325,6,0,166,0,122,3898,17125,1,0
2020-07-11,16972,325,6,0,166,0,122,3898,15744,2,0
2020-12-28,16972,325,6,0,166,0,122,3898,7755,1,0
2020-06-24,16972,325,6,0,166,0,122,3898,18934,1,0
2020-06-29,16972,325,6,0,166,0,122,3898,41590,1,2
2020-07-01,16972,325,6,0,166,0,122,3898,19052,1,2
2020-07-01,16972,325,6,0,166,0,122,3898,38429,1,4
2020-07-02,16972,325,6,0,166,0,122,3898,19899,3,2
2020-07-05,16972,325,6,0,166,0,122,3898,34081,1,3
2020-07-13,16972,325,6,0,166,0,122,3898,11873,4,2
2020-07-13,16972,325,6,0,166,0,122,3898,13390,6,4
2020-08-03,16972,325,6,0,166,0,122,3898,37507,2,4
2020-08-05,16972,325,6,0,166,0,122,3898,33381,1,3
2020-08-21,16972,325,6,0,166,0,122,3898,16839,1,3
2020-08-23,16972,325,6,0,166,0,122,3898,18942,1,1
2020-08-28,16972,325,6,0,166,0,122,3898,17618,2,4
2020-08-29,16972,325,6,0,166,0,122,3898,11873,4,3
2020-08-31,16972,325,6,0,166,0,122,3898,37507,5,4
2020-09-08,16972,325,6,0,166,0,122,3898,13390,12,4
2020-09-14,16972,325,6,0,166,0,122,3898,6001,2,4
2020-09-15,16972,325,6,0,166,0,122,3898,18312,1,3
2020-09-27,16972,325,6,0,166,0,122,3898,30789,1,4
2020-10-01,16972,325,6,0,166,0,122,3898,25327,2,3
2020-10-14,16972,325,6,0,166,0,122,3898,37049,10,1
2020-10-15,16972,325,6,0,166,0,122,3898,29279,1,4
2020-10-20,16972,325,6,0,166,0,122,3898,7392,1,4
2020-10-20,16972,325,6,0,166,0,122,3898,17270,1,3
2020-10-29,16972,325,6,0,166,0,122,3898,16737,1,4
2020-11-02,16972,325,6,0,166,0,122,3898,38392,1,3
2020-11-08,16972,325,6,0,166,0,122,3898,38392,1,1
2020-11-20,16972,325,6,0,166,0,122,3898,16151,1,2
2020-11-22,16972,325,6,0,166,0,122,3898,16208,1,2
2020-11-24,16972,325,6,0,166,0,122,3898,40579,1,2
2020-12-07,16972,325,6,0,166,0,122,3898,12868,1,4
2020-12-08,16972,325,6,0,166,0,122,3898,39536,1,1
2020-12-09,16972,325,6,0,166,0,122,3898,25327,3,3
2020-12-21,16972,325,6,0,166,0,122,3898,2239,1,3
2020-06-06,20413,504,10,1,441,3,39,3898,14619,2,0
2020-06-22,20413,504,10,1,441,3,39,3898,14619,2,3
2020-07-11,20413,504,10,1,441,3,39,3898,38844,1,4
2020-08-12,20413,504,10,1,441,3,39,3898,27251,1,4
2020-09-05,20413,504,10,1,441,3,39,3898,27251,1,4
2020-11-03,20413,504,10,1,441,3,39,3898,27251,1,4
2020-12-27,20413,504,10,1,441,3,39,3898,7621,1,3
2020-09-14,24764,1388,6,2,525,3,-1,2249,30129,3,4
2020-07-19,7416,9,10,0,421,0,37,3898,31617,1,0
2020-09-14,23209,1388,6,0,525,3,-1,3898,30129,3,4
2020-07-21,13644,73,10,0,421,3,3,3898,39519,1,0
2020-09-10,26712,1036,4,2,455,0,-1,3898,1895,1,0
2020-12-02,16297,18,6,0,220,3,17,3898,39935,3,0
2020-10-27,16297,18,6,0,220,3,17,3898,36299,3,0
2020-06-02,16297,18,6,0,220,3,17,3898,27953,1,0
2020-12-19,16297,18,6,0,220,3,17,3898,10136,5,0
2020-10-05,16297,18,6,0,220,3,17,3898,43980,6,3
2020-10-16,16297,18,6,0,220,3,17,3898,43980,10,2
2020-07-06,4989,225,4,3,278,0,44,3898,39973,1,0
2020-11-01,7124,157,10,0,502,3,84,3898,42475,1,4
2020-08-28,4440,1366,6,1,537,0,46,2834,45308,1,4
2020-10-23,4440,1366,6,1,537,0,46,2834,45308,1,4
2020-12-05,23380,157,4,0,465,0,-1,3898,2769,10,3
2020-08-08,10712,1222,10,0,505,0,126,3898,43713,1,0
2020-11-15,10712,1222,10,0,505,0,126,3898,33325,2,1
2020-09-07,24887,147,4,0,491,3,66,3898,17358,1,4
2020-09-23,24887,147,4,0,491,3,66,3898,17358,1,3
2020-11-29,24887,147,4,0,491,3,66,3898,17358,1,2
2020-08-02,49,150,4,0,453,0,108,3898,12678,1,0
2020-12-05,49,150,4,0,453,0,108,3898,35074,1,0
2020-07-26,49,150,4,0,453,0,108,3898,36071,1,0
2020-06-11,913,748,10,0,511,0,130,3898,16680,2,0
2020-06-30,913,748,10,0,511,0,130,3898,11090,1,3
2020-08-12,913,748,10,0,511,0,130,3898,30519,1,4
2020-12-17,22183,910,10,0,519,0,8,3898,19306,1,0
2020-07-12,22183,910,10,0,519,0,8,3898,1419,1,0
2020-10-31,22183,910,10,0,519,0,8,3898,20191,2,4
2020-12-30,22183,910,10,0,519,0,8,3898,35266,1,4
2020-07-17,7051,1366,6,1,537,0,46,2834,32616,1,4
2020-08-31,28697,322,6,0,536,0,46,3898,13054,1,0
2020-08-23,28697,322,6,0,536,0,46,3898,20117,1,0
2020-08-12,2150,150,4,1,453,0,108,3898,4613,1,0
2020-12-05,14005,400,4,0,322,0,144,3898,32612,1,0
2020-06-08,14005,400,4,0,322,0,144,3898,32628,2,0
2020-08-07,14005,400,4,0,322,0,144,3898,5088,2,0
2020-06-29,14005,400,4,0,322,0,144,3898,24686,3,0
2020-07-18,14005,400,4,0,322,0,144,3898,25539,3,0
2020-11-15,14005,400,4,0,322,0,144,3898,10468,3,0
2020-11-14,14005,400,4,0,322,0,144,3898,8216,2,0
2020-11-28,14005,400,4,0,322,0,144,3898,29556,3,0
2020-09-21,14005,400,4,0,322,0,144,3898,5642,1,0
2020-06-20,14005,400,4,0,322,0,144,3898,23139,1,3
2020-06-28,14005,400,4,0,322,0,144,3898,567,1,3
2020-06-30,14005,400,4,0,322,0,144,3898,44407,2,4
2020-07-02,14005,400,4,0,322,0,144,3898,15485,1,4
2020-07-05,14005,400,4,0,322,0,144,3898,15485,1,1
2020-07-07,14005,400,4,0,322,0,144,3898,23139,2,3
2020-07-12,14005,400,4,0,322,0,144,3898,15485,1,1
2020-07-29,14005,400,4,0,322,0,144,3898,23139,1,4
2020-08-01,14005,400,4,0,322,0,144,3898,25539,2,2
2020-08-18,14005,400,4,0,322,0,144,3898,23139,1,3
2020-08-25,14005,400,4,0,322,0,144,3898,5088,2,3
2020-09-02,14005,400,4,0,322,0,144,3898,37083,2,3
2020-09-05,14005,400,4,0,322,0,144,3898,23139,1,3
2020-09-07,14005,400,4,0,322,0,144,3898,15485,1,1
2020-09-10,14005,400,4,0,322,0,144,3898,44407,2,4
2020-09-12,14005,400,4,0,322,0,144,3898,567,1,4
2020-09-19,14005,400,4,0,322,0,144,3898,30597,1,4
2020-09-28,14005,400,4,0,322,0,144,3898,30315,2,4
2020-10-01,14005,400,4,0,322,0,144,3898,30597,2,2
2020-10-03,14005,400,4,0,322,0,144,3898,17820,5,4
2020-10-04,14005,400,4,0,322,0,144,3898,353,1,3
2020-10-17,14005,400,4,0,322,0,144,3898,24686,3,3
2020-10-18,14005,400,4,0,322,0,144,3898,44035,1,2
2020-10-23,14005,400,4,0,322,0,144,3898,37083,2,3
2020-10-27,14005,400,4,0,322,0,144,3898,5088,1,4
2020-10-28,14005,400,4,0,322,0,144,3898,44035,2,2
2020-10-28,14005,400,4,0,322,0,144,3898,353,1,4
2020-11-10,14005,400,4,0,322,0,144,3898,9976,2,3
2020-11-12,14005,400,4,0,322,0,144,3898,37083,2,3
2020-11-14,14005,400,4,0,322,0,144,3898,1527,1,2
2020-11-17,14005,400,4,0,322,0,144,3898,28607,2,4
2020-11-21,14005,400,4,0,322,0,144,3898,1040,2,2
2020-12-01,14005,400,4,0,322,0,144,3898,25539,2,3
2020-12-02,14005,400,4,0,322,0,144,3898,34528,1,4
2020-12-05,14005,400,4,0,322,0,144,3898,1040,2,2
2020-12-06,14005,400,4,0,322,0,144,3898,1040,2,1
2020-12-19,14005,400,4,0,322,0,144,3898,21705,1,4
2020-12-23,14005,400,4,0,322,0,144,3898,15485,2,4
2020-12-28,14005,400,4,0,322,0,144,3898,15485,1,1
2020-09-19,17308,150,4,0,453,0,108,3898,39109,1,0
2020-06-06,17308,150,4,0,453,0,108,3898,25186,2,0
2020-07-26,17308,150,4,0,453,0,108,3898,19308,1,0
2020-09-28,20725,539,4,1,335,3,70,3898,4695,1,3
2020-07-19,18780,539,4,0,335,3,70,3898,16998,1,0
2020-06-14,18780,539,4,0,335,3,70,3898,7109,1,2
2020-06-17,18780,539,4,0,335,3,70,3898,7109,1,1
2020-06-20,18780,539,4,0,335,3,70,3898,7109,2,1
2020-06-23,18780,539,4,0,335,3,70,3898,7793,4,2
2020-06-25,18780,539,4,0,335,3,70,3898,31739,3,3
2020-06-26,18780,539,4,0,335,3,70,3898,7109,1,1
2020-06-30,18780,539,4,0,335,3,70,3898,7109,1,1
2020-07-03,18780,539,4,0,335,3,70,3898,7109,1,1
2020-07-06,18780,539,4,0,335,3,70,3898,7793,2,2
2020-07-08,18780,539,4,0,335,3,70,3898,7109,1,1
2020-07-12,18780,539,4,0,335,3,70,3898,7109,2,1
2020-07-17,18780,539,4,0,335,3,70,3898,7109,1,1
2020-07-18,18780,539,4,0,335,3,70,3898,7793,2,2
2020-07-19,18780,539,4,0,335,3,70,3898,31739,3,4
2020-07-22,18780,539,4,0,335,3,70,3898,7109,2,1
2020-07-26,18780,539,4,0,335,3,70,3898,4695,1,3
2020-07-27,18780,539,4,0,335,3,70,3898,7109,2,1
2020-07-31,18780,539,4,0,335,3,70,3898,7793,2,2
2020-08-01,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-05,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-08,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-08,18780,539,4,0,335,3,70,3898,4695,1,2
2020-08-11,18780,539,4,0,335,3,70,3898,31739,3,4
2020-08-12,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-16,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-18,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-20,18780,539,4,0,335,3,70,3898,7793,2,3
2020-08-23,18780,539,4,0,335,3,70,3898,7109,1,1
2020-08-27,18780,539,4,0,335,3,70,3898,7793,3,1
2020-08-29,18780,539,4,0,335,3,70,3898,7109,1,1
2020-09-04,18780,539,4,0,335,3,70,3898,19795,1,2
2020-09-06,18780,539,4,0,335,3,70,3898,41653,1,3
2020-09-13,18780,539,4,0,335,3,70,3898,7793,3,3
2020-09-21,18780,539,4,0,335,3,70,3898,7793,4,2
2020-09-21,18780,539,4,0,335,3,70,3898,7109,1,4
2020-09-24,18780,539,4,0,335,3,70,3898,41653,2,3
2020-09-30,18780,539,4,0,335,3,70,3898,7793,4,2
2020-10-05,18780,539,4,0,335,3,70,3898,16998,1,4
2020-10-13,18780,539,4,0,335,3,70,3898,7793,4,2
2020-10-29,18780,539,4,0,335,3,70,3898,7793,4,3
2020-11-02,18780,539,4,0,335,3,70,3898,27701,1,2
2020-11-15,18780,539,4,0,335,3,70,3898,7793,4,3
2020-11-30,18780,539,4,0,335,3,70,3898,7793,4,3
2020-12-09,18780,539,4,0,335,3,70,3898,31739,4,3
2020-12-11,18780,539,4,0,335,3,70,3898,7793,5,2
2020-12-19,18780,539,4,0,335,3,70,3898,31739,4,2
2020-12-27,18780,539,4,0,335,3,70,3898,7793,5,3
2020-12-31,18780,539,4,0,335,3,70,3898,27701,2,2
2020-07-27,17802,539,4,0,335,3,70,3898,20516,15,4
2020-08-06,17802,539,4,0,335,3,70,3898,39073,10,4
2020-08-18,17802,539,4,0,335,3,70,3898,20516,15,4
2020-09-15,17802,539,4,0,335,3,70,3898,20516,15,4
2020-10-04,17802,539,4,0,335,3,70,3898,39073,10,4
2020-08-18,10612,539,4,0,335,3,70,3898,42168,2,4
2020-11-16,10612,539,4,0,335,3,70,3898,19795,1,4
2020-12-10,10612,539,4,0,335,3,70,3898,30060,2,3
2020-12-10,10612,539,4,0,335,3,70,3898,19795,1,4
2020-12-19,10612,539,4,0,335,3,70,3898,39073,6,4
2020-12-22,10612,539,4,0,335,3,70,3898,19795,1,2
2020-12-27,10612,539,4,0,335,3,70,3898,20516,4,3
2020-08-05,22813,1337,4,0,491,0,66,1807,15562,1,0
2020-07-28,29930,1130,4,0,468,0,-1,3898,3049,2,0
2020-07-29,4032,150,4,2,453,0,108,3898,17016,1,0
2020-07-19,19201,174,4,0,452,0,166,3898,30851,1,2
2020-10-04,8844,174,4,0,452,0,166,3898,18157,2,1
2020-10-25,4268,386,10,0,502,0,101,3898,25327,2,3
2020-12-19,4268,386,10,0,502,0,101,3898,25327,2,2
2020-10-10,4142,386,10,0,503,0,9,3898,32282,1,0
2020-10-19,4142,386,10,0,503,0,9,3898,13072,2,0
2020-12-09,4142,386,10,0,503,0,9,3898,13072,1,3
2020-12-17,4142,386,10,0,503,0,9,3898,13072,1,2
2020-12-21,4142,386,10,0,503,0,9,3898,34761,1,3
2020-12-05,22732,406,10,0,503,0,9,3898,39451,1,0
2020-09-18,461,406,10,0,503,0,17,3898,23731,2,0
2020-09-10,461,406,10,0,503,0,17,3898,13605,1,0
2020-06-04,461,406,10,0,503,0,17,3898,4908,1,1
2020-06-30,461,406,10,0,503,0,17,3898,45405,1,3
2020-07-05,461,406,10,0,503,0,17,3898,45929,1,4
2020-07-08,461,406,10,0,503,0,17,3898,19879,1,2
2020-07-13,461,406,10,0,503,0,17,3898,44140,1,3
2020-07-15,461,406,10,0,503,0,17,3898,29897,1,4
2020-07-15,461,406,10,0,503,0,17,3898,45405,1,3
2020-09-10,461,406,10,0,503,0,17,3898,2795,1,2
2020-09-16,461,406,10,0,503,0,17,3898,10544,1,2
2020-10-19,461,406,10,0,503,0,17,3898,20496,1,3
2020-10-21,461,406,10,0,503,0,17,3898,37961,1,4
2020-10-28,461,406,10,0,503,0,17,3898,19977,1,4
2020-11-02,461,406,10,0,503,0,17,3898,31889,1,2
2020-11-10,461,406,10,0,503,0,17,3898,38224,1,2
2020-11-14,461,406,10,0,503,0,17,3898,41255,1,3
2020-11-14,461,406,10,0,503,0,17,3898,32341,1,3
2020-11-25,461,406,10,0,503,0,17,3898,44140,1,4
2020-12-01,461,406,10,0,503,0,17,3898,45929,1,4
2020-12-08,461,406,10,0,503,0,17,3898,20496,2,2
2020-12-08,461,406,10,0,503,0,17,3898,2795,1,3
2020-12-09,461,406,10,0,503,0,17,3898,43454,1,1
2020-12-12,461,406,10,0,503,0,17,3898,32341,2,4
2020-12-27,461,406,10,0,503,0,17,3898,38012,1,4
2020-12-27,461,406,10,0,503,0,17,3898,2795,1,3
2020-12-15,24009,569,6,1,170,3,17,3898,17054,1,4
2020-10-13,27068,361,1,0,267,3,78,3898,16622,1,0
2020-07-19,27068,361,1,0,267,3,78,3898,2712,1,3
2020-08-27,8814,234,10,0,88,3,39,3898,13184,4,3
2020-10-14,8814,234,10,0,88,3,39,3898,13184,4,3
2020-07-08,2609,322,4,0,536,0,144,3898,10305,1,1
2020-07-08,2609,322,4,0,536,0,144,3898,23779,1,3
2020-11-14,30840,522,10,1,27,0,156,1807,1578,1,4
2020-12-21,22908,1260,6,0,166,3,122,3898,10968,1,0
2020-12-16,27426,1375,10,0,503,3,17,3898,7196,1,0
2020-11-27,27426,1375,10,0,503,3,17,3898,15488,3,0
2020-11-16,5413,827,6,0,389,3,121,3307,10476,1,0
2020-07-29,5413,827,6,0,389,3,121,3307,15464,1,0
2020-11-23,832,827,6,0,535,3,127,3307,4371,1,2
2020-12-19,832,827,6,0,535,3,127,3307,4371,1,4
2020-06-22,11503,83,6,0,475,0,117,3898,4770,6,3
2020-10-27,7627,827,4,1,535,3,89,3898,39653,1,0
2020-10-28,7627,827,4,1,535,3,89,3898,35301,8,0
2020-06-06,7627,827,4,1,535,3,89,3898,3020,2,0
2020-07-21,7627,827,4,1,535,3,89,3898,42927,4,3
2020-09-07,7627,827,4,1,535,3,89,3898,33205,2,3
2020-09-21,18534,1383,10,0,502,0,178,3898,4700,1,0
2020-11-07,13639,827,6,0,395,3,9,348,20999,1,0
2020-11-15,13639,827,6,0,395,3,9,348,26155,1,0
2020-11-22,13639,827,6,0,395,3,9,348,33725,1,0
2020-10-21,2064,827,10,1,377,3,101,163,15085,1,2
2020-10-05,541,1054,10,0,503,0,101,3898,22499,1,0
2020-11-10,541,1054,10,0,503,0,101,3898,25980,1,0
2020-06-18,541,1054,10,0,503,0,101,3898,5285,4,3
2020-06-30,541,1054,10,0,503,0,101,3898,26104,1,1
2020-07-16,541,1054,10,0,503,0,101,3898,5285,6,4
2020-09-07,541,1054,10,0,503,0,101,3898,17084,2,3
2020-10-04,541,1054,10,0,503,0,101,3898,5285,6,3
2020-10-17,541,1054,10,0,503,0,101,3898,5285,5,2
2020-11-02,541,1054,10,0,503,0,101,3898,5285,4,3
2020-11-19,541,1054,10,0,503,0,101,3898,2657,2,4
2020-11-21,541,1054,10,0,503,0,101,3898,5285,2,3
2020-12-05,541,1054,10,0,503,0,101,3898,5285,4,2
2020-10-04,30131,127,4,0,432,0,159,3898,2902,2,3
2020-08-09,25498,366,6,1,498,0,13,3898,27162,1,3
2020-09-16,358,801,4,0,453,0,108,3898,42953,40,0
2020-06-05,14570,829,4,0,122,0,89,3898,519,1,0
2020-11-09,9541,366,6,0,498,0,13,3898,41383,2,0
2020-11-25,9541,366,6,0,498,0,13,3898,16422,4,0
2020-10-06,9541,366,6,0,498,0,13,3898,27678,1,0
2020-10-20,9541,366,6,0,498,0,13,3898,19502,5,4
2020-12-09,9541,366,6,0,498,0,13,3898,34956,11,2
2020-10-14,29003,1111,4,0,487,0,66,3898,27884,1,3
2020-10-05,6609,406,10,0,308,0,84,3898,25225,2,0
2020-08-15,6609,406,10,0,308,0,84,3898,8650,1,1
2020-09-05,6609,406,10,0,308,0,84,3898,8650,3,3
